customer_id,age,gender,region,sim_type,package,monthly_recharge,call_minutes,data_usage_gb,tenure_months,churn
GP03678,58,Female,Rangpur,Prepaid,Bondhu,257.0,378.0,2.03,2,No
GP03679,18,Male,Chittagong,Prepaid,Priyo Unlimited,501.0,240.0,1.37,40,No
GP03680,25,Female,Dhaka,Prepaid,Bondhu,448.0,242.0,4.28,48,No
GP03681,40,Female,Sylhet,Prepaid,Nishchinto,134.0,377.0,0.05,4,No
GP03682,55,Female,Mymensingh,Prepaid,Ekota,357.0,366.0,4.56,32,No
GP03683,23,Female,Khulna,Prepaid,Bondhu,584.0,353.0,4.06,19,No
GP03684,39,Male,Chittagong,Postpaid,Nishchinto,505.0,210.0,7.11,20,No
GP03685,42,Female,Rangpur,Prepaid,Priyo Unlimited,164.0,184.0,6.61,42,No
GP03686,35,Female,Sylhet,Prepaid,Djuice,539.0,414.0,1.4,49,No
GP03687,34,Male,Rajshahi,Prepaid,Bondhu,440.0,311.0,5.47,49,No
GP03688,29,Male,Dhaka,Postpaid,Nishchinto,143.0,176.0,2.35,53,Yes
GP03689,23,Female,Sylhet,Prepaid,Ekota,331.0,239.0,3.61,7,No
GP03690,43,Male,Sylhet,Prepaid,Djuice,372.0,258.0,6.44,9,No
GP03691,44,Female,Khulna,Prepaid,Bondhu,138.0,239.0,1.48,7,Yes
GP03692,25,Male,Sylhet,Prepaid,Ekota,406.0,221.0,3.11,27,No
GP03693,36,Male,Khulna,Prepaid,Djuice,664.0,373.0,0.0,21,No
GP03694,59,Female,Dhaka,Prepaid,MyPlan,505.0,303.0,4.78,35,No
GP03695,18,Male,Dhaka,Postpaid,Ekota,324.0,475.0,7.21,24,No
GP03696,46,Female,Rajshahi,Postpaid,MyPlan,258.0,379.0,4.15,32,No
GP03697,62,Male,Khulna,Prepaid,Priyo Unlimited,349.0,264.0,5.74,12,No
GP03698,66,Female,Khulna,Prepaid,Bondhu,154.0,392.0,5.28,23,No
GP03699,52,Male,Chittagong,Prepaid,Nishchinto,228.0,285.0,1.59,36,No
GP03700,57,Male,Chittagong,Postpaid,Bondhu,50.0,492.0,3.65,49,No
GP03701,31,Male,Rajshahi,Prepaid,Ekota,365.0,219.0,3.99,29,No
GP03702,52,Male,Dhaka,Postpaid,MyPlan,249.0,295.0,0.67,3,No
GP03703,65,Male,Barisal,Prepaid,MyPlan,393.0,190.0,5.89,43,No
GP03704,62,Female,Chittagong,Prepaid,Djuice,318.0,212.0,1.99,8,No
GP03705,37,Male,Sylhet,Postpaid,Bondhu,148.0,216.0,2.57,34,No
GP03706,66,Female,Dhaka,Prepaid,Bondhu,330.0,374.0,2.47,57,No
GP03707,30,Female,Barisal,Prepaid,Ekota,193.0,271.0,3.07,14,No
GP03708,55,Female,Mymensingh,Prepaid,MyPlan,548.0,4.0,8.86,36,Yes
GP03709,66,Male,Sylhet,Prepaid,Ekota,173.0,259.0,1.79,48,No
GP03710,63,Female,Rangpur,Prepaid,Ekota,229.0,153.0,0.0,46,No
GP03711,66,Male,Khulna,Prepaid,Priyo Unlimited,148.0,206.0,3.33,32,No
GP03712,25,Female,Dhaka,Prepaid,MyPlan,135.0,365.0,1.27,7,Yes
GP03713,60,Female,Rangpur,Postpaid,Ekota,305.0,116.0,2.18,10,No
GP03714,37,Female,Rajshahi,Postpaid,MyPlan,113.0,127.0,4.24,12,Yes
GP03715,50,Female,Khulna,Prepaid,Ekota,272.0,84.0,0.82,55,No
GP03716,43,Female,Khulna,Prepaid,Nishchinto,365.0,211.0,2.27,40,No
GP03717,56,Male,Sylhet,Prepaid,Ekota,236.0,81.0,3.59,23,No
GP03718,38,Female,Rangpur,Prepaid,Ekota,50.0,89.0,1.44,11,Yes
GP03719,66,Female,Khulna,Prepaid,Nishchinto,500.0,227.0,2.92,52,No
GP03720,59,Male,Chittagong,Postpaid,Bondhu,340.0,281.0,3.58,13,No
GP03721,60,Male,Dhaka,Postpaid,MyPlan,342.0,159.0,2.77,12,No
GP03722,58,Male,Chittagong,Prepaid,Djuice,265.0,286.0,3.31,7,No
GP03723,26,Female,Sylhet,Prepaid,Nishchinto,422.0,261.0,3.71,53,No
GP03724,41,Female,Barisal,Prepaid,Bondhu,441.0,304.0,1.65,44,No
GP03725,54,Female,Mymensingh,Prepaid,Ekota,456.0,146.0,0.06,10,No
GP03726,66,Female,Sylhet,Prepaid,Priyo Unlimited,340.0,448.0,0.93,7,Yes
GP03727,58,Female,Dhaka,Prepaid,Bondhu,94.0,136.0,0.6,51,No
GP03728,34,Female,Khulna,Postpaid,Nishchinto,361.0,187.0,5.46,58,No
GP03729,41,Male,Rangpur,Prepaid,Priyo Unlimited,340.0,301.0,0.0,27,No
GP03730,38,Male,Rangpur,Postpaid,Ekota,218.0,262.0,4.26,7,No
GP03731,68,Female,Rajshahi,Prepaid,Bondhu,180.0,335.0,1.63,55,No
GP03732,56,Female,Sylhet,Prepaid,Djuice,381.0,219.0,5.07,50,No
GP03733,58,Female,Dhaka,Postpaid,MyPlan,289.0,127.0,2.16,24,No
GP03734,56,Female,Rajshahi,Postpaid,MyPlan,241.0,97.0,3.06,23,No
GP03735,30,Female,Khulna,Prepaid,Nishchinto,551.0,428.0,4.03,25,No
GP03736,28,Male,Barisal,Prepaid,Ekota,401.0,220.0,5.51,44,No
GP03737,63,Male,Sylhet,Postpaid,Ekota,365.0,233.0,1.86,36,No
GP03738,36,Female,Barisal,Prepaid,MyPlan,483.0,430.0,1.77,57,No
GP03739,28,Male,Dhaka,Prepaid,Bondhu,350.0,201.0,4.02,33,No
GP03740,30,Female,Barisal,Prepaid,Ekota,194.0,252.0,0.0,37,No
GP03741,63,Female,Barisal,Postpaid,Djuice,242.0,147.0,0.0,42,No
GP03742,62,Female,Dhaka,Postpaid,Djuice,410.0,119.0,3.73,39,No
GP03743,18,Male,Dhaka,Postpaid,Ekota,394.0,439.0,4.34,52,No
GP03744,57,Male,Sylhet,Prepaid,Ekota,367.0,440.0,3.67,7,No
GP03745,61,Female,Barisal,Prepaid,MyPlan,129.0,352.0,2.8,30,No
GP03746,36,Male,Rajshahi,Prepaid,Nishchinto,422.0,349.0,1.92,31,No
GP03747,29,Male,Mymensingh,Postpaid,MyPlan,290.0,325.0,6.18,57,No
GP03748,25,Female,Dhaka,Prepaid,Nishchinto,390.0,176.0,6.44,45,No
GP03749,25,Male,Khulna,Prepaid,Djuice,175.0,279.0,3.22,46,No
GP03750,62,Male,Barisal,Prepaid,Nishchinto,595.0,200.0,1.63,37,No
GP03751,29,Female,Dhaka,Prepaid,MyPlan,337.0,0.0,0.98,21,Yes
GP03752,65,Female,Rajshahi,Postpaid,Ekota,237.0,362.0,3.86,34,No
GP03753,50,Male,Rangpur,Prepaid,Nishchinto,397.0,305.0,0.54,46,No
GP03754,62,Female,Sylhet,Postpaid,MyPlan,429.0,118.0,0.59,21,No
GP03755,43,Male,Barisal,Prepaid,Djuice,395.0,214.0,2.03,40,No
GP03756,56,Female,Rangpur,Postpaid,Priyo Unlimited,151.0,355.0,4.01,20,No
GP03757,45,Female,Dhaka,Postpaid,Nishchinto,471.0,263.0,5.94,34,No
GP03758,22,Female,Dhaka,Prepaid,Djuice,248.0,80.0,3.5,8,Yes
GP03759,25,Female,Khulna,Postpaid,Djuice,298.0,129.0,3.99,32,No
GP03760,42,Male,Khulna,Prepaid,Bondhu,50.0,436.0,4.97,52,No
GP03761,44,Female,Barisal,Postpaid,Priyo Unlimited,230.0,257.0,4.78,30,No
GP03762,63,Female,Rangpur,Postpaid,Nishchinto,229.0,356.0,1.9,29,No
GP03763,40,Female,Mymensingh,Postpaid,MyPlan,368.0,434.0,4.74,5,No
GP03764,47,Male,Rangpur,Prepaid,Nishchinto,221.0,204.0,5.06,30,No
GP03765,62,Male,Dhaka,Prepaid,Nishchinto,57.0,285.0,3.62,12,No
GP03766,64,Female,Mymensingh,Prepaid,Priyo Unlimited,337.0,53.0,3.27,39,Yes
GP03767,40,Female,Barisal,Prepaid,Djuice,262.0,189.0,4.2,27,No
GP03768,66,Female,Dhaka,Postpaid,Djuice,191.0,308.0,3.99,53,No
GP03769,64,Female,Khulna,Postpaid,Djuice,313.0,231.0,0.0,13,Yes
GP03770,37,Female,Rajshahi,Postpaid,Djuice,50.0,295.0,3.86,47,Yes
GP03771,35,Female,Chittagong,Prepaid,Priyo Unlimited,393.0,343.0,5.36,10,No
GP03772,35,Male,Mymensingh,Postpaid,MyPlan,273.0,306.0,4.98,36,No
GP03773,19,Female,Chittagong,Postpaid,Ekota,260.0,283.0,3.75,31,No
GP03774,21,Female,Dhaka,Postpaid,Bondhu,443.0,269.0,3.3,16,No
GP03775,47,Female,Rangpur,Prepaid,Djuice,220.0,193.0,2.21,39,No
GP03776,50,Female,Khulna,Prepaid,Djuice,339.0,158.0,2.77,45,No
GP03777,53,Female,Sylhet,Prepaid,Bondhu,281.0,386.0,4.45,36,No
GP03778,35,Female,Sylhet,Prepaid,Djuice,782.0,329.0,3.77,26,No
GP03779,54,Male,Chittagong,Prepaid,Ekota,373.0,171.0,4.81,44,No
GP03780,36,Male,Rajshahi,Postpaid,Nishchinto,129.0,256.0,1.96,20,Yes
GP03781,64,Male,Chittagong,Prepaid,Bondhu,563.0,111.0,5.17,34,No
GP03782,45,Male,Dhaka,Prepaid,MyPlan,456.0,202.0,1.76,37,No
GP03783,57,Male,Rajshahi,Prepaid,Bondhu,307.0,304.0,3.41,8,No
GP03784,37,Male,Sylhet,Postpaid,Ekota,234.0,276.0,1.88,4,No
GP03785,66,Female,Rangpur,Postpaid,Priyo Unlimited,101.0,262.0,2.8,59,No
GP03786,50,Female,Khulna,Postpaid,MyPlan,365.0,162.0,7.07,29,No
GP03787,29,Female,Mymensingh,Prepaid,Nishchinto,199.0,141.0,4.02,31,No
GP03788,68,Female,Khulna,Prepaid,Djuice,168.0,345.0,3.45,2,Yes
GP03789,32,Female,Dhaka,Postpaid,Bondhu,416.0,419.0,5.82,25,No
GP03790,58,Female,Chittagong,Prepaid,MyPlan,532.0,305.0,0.0,38,No
GP03791,56,Male,Dhaka,Prepaid,Bondhu,229.0,233.0,2.68,3,No
GP03792,19,Female,Mymensingh,Prepaid,Nishchinto,421.0,373.0,2.0,46,No
GP03793,46,Male,Khulna,Prepaid,Bondhu,332.0,166.0,1.28,42,No
GP03794,58,Male,Mymensingh,Prepaid,MyPlan,354.0,355.0,0.0,43,No
GP03795,27,Female,Sylhet,Prepaid,Ekota,177.0,190.0,2.56,5,No
GP03796,19,Female,Khulna,Prepaid,Priyo Unlimited,268.0,195.0,4.39,22,No
GP03797,68,Female,Rajshahi,Prepaid,MyPlan,136.0,217.0,2.71,16,No
GP03798,28,Female,Rangpur,Prepaid,Bondhu,117.0,240.0,4.6,9,Yes
GP03799,30,Female,Mymensingh,Prepaid,Nishchinto,378.0,341.0,3.14,53,No
GP03800,27,Female,Rangpur,Prepaid,Djuice,221.0,120.0,5.33,48,No
GP03801,31,Female,Barisal,Prepaid,Djuice,163.0,190.0,1.99,9,No
GP03802,35,Male,Khulna,Prepaid,Nishchinto,119.0,271.0,0.0,49,Yes
GP03803,68,Female,Khulna,Prepaid,Bondhu,73.0,306.0,0.0,12,Yes
GP03804,26,Female,Rangpur,Prepaid,Priyo Unlimited,50.0,80.0,2.0,47,No
GP03805,56,Male,Barisal,Prepaid,Nishchinto,317.0,171.0,1.24,42,No
GP03806,45,Female,Rajshahi,Prepaid,Bondhu,50.0,75.0,1.82,4,Yes
GP03807,20,Female,Chittagong,Postpaid,MyPlan,371.0,180.0,5.28,49,No
GP03808,37,Male,Mymensingh,Prepaid,Priyo Unlimited,370.0,206.0,0.0,18,No
GP03809,23,Female,Mymensingh,Prepaid,Ekota,285.0,300.0,6.02,18,No
GP03810,44,Female,Khulna,Prepaid,Bondhu,311.0,21.0,1.39,42,Yes
GP03811,19,Female,Rangpur,Postpaid,Djuice,257.0,315.0,0.51,43,No
GP03812,46,Female,Dhaka,Prepaid,Djuice,334.0,199.0,2.72,53,No
GP03813,55,Female,Khulna,Prepaid,Priyo Unlimited,332.0,216.0,6.0,33,No
GP03814,20,Female,Dhaka,Prepaid,Ekota,495.0,347.0,1.58,42,No
GP03815,33,Male,Rajshahi,Postpaid,Bondhu,530.0,384.0,1.8,3,No
GP03816,47,Female,Khulna,Postpaid,Ekota,525.0,184.0,1.93,59,No
GP03817,57,Female,Mymensingh,Prepaid,MyPlan,180.0,184.0,5.3,38,No
GP03818,19,Male,Rangpur,Prepaid,Ekota,414.0,215.0,2.11,17,No
GP03819,34,Male,Rajshahi,Prepaid,MyPlan,376.0,183.0,3.89,12,No
GP03820,58,Female,Rajshahi,Postpaid,Djuice,203.0,106.0,3.24,11,No
GP03821,29,Male,Chittagong,Prepaid,MyPlan,167.0,247.0,2.78,17,No
GP03822,52,Female,Khulna,Prepaid,Bondhu,243.0,184.0,2.0,35,No
GP03823,60,Female,Dhaka,Postpaid,Priyo Unlimited,141.0,260.0,6.94,41,No
GP03824,18,Male,Dhaka,Postpaid,Priyo Unlimited,92.0,421.0,8.58,50,No
GP03825,62,Female,Khulna,Postpaid,Bondhu,375.0,239.0,1.23,6,No
GP03826,32,Female,Barisal,Postpaid,Bondhu,305.0,174.0,0.86,35,No
GP03827,43,Male,Chittagong,Postpaid,Bondhu,304.0,223.0,3.08,6,No
GP03828,54,Male,Chittagong,Prepaid,Nishchinto,439.0,263.0,0.0,32,No
GP03829,38,Male,Chittagong,Postpaid,MyPlan,271.0,233.0,3.1,11,No
GP03830,66,Male,Dhaka,Postpaid,Bondhu,425.0,194.0,7.01,43,No
GP03831,48,Female,Rajshahi,Prepaid,Priyo Unlimited,189.0,84.0,1.8,39,No
GP03832,42,Male,Rangpur,Prepaid,Ekota,188.0,313.0,5.16,13,No
GP03833,40,Male,Barisal,Postpaid,Ekota,302.0,161.0,5.94,13,No
GP03834,41,Male,Mymensingh,Prepaid,Nishchinto,618.0,396.0,1.28,39,No
GP03835,55,Male,Chittagong,Postpaid,MyPlan,493.0,213.0,3.36,46,No
GP03836,45,Male,Dhaka,Prepaid,MyPlan,465.0,198.0,3.71,34,No
GP03837,38,Female,Dhaka,Prepaid,MyPlan,94.0,203.0,4.46,3,Yes
GP03838,60,Male,Mymensingh,Prepaid,Priyo Unlimited,322.0,265.0,4.6,32,No
GP03839,35,Female,Rajshahi,Prepaid,Priyo Unlimited,423.0,163.0,5.24,4,No
GP03840,53,Male,Mymensingh,Prepaid,Nishchinto,613.0,182.0,1.44,40,No
GP03841,52,Male,Khulna,Prepaid,MyPlan,50.0,312.0,3.35,53,No
GP03842,62,Male,Khulna,Prepaid,MyPlan,410.0,148.0,5.96,1,No
GP03843,26,Male,Rangpur,Prepaid,Bondhu,460.0,305.0,6.18,9,No
GP03844,55,Male,Mymensingh,Prepaid,MyPlan,368.0,333.0,3.45,49,No
GP03845,47,Male,Rangpur,Prepaid,Priyo Unlimited,97.0,317.0,1.94,50,Yes
GP03846,61,Male,Chittagong,Postpaid,Bondhu,338.0,273.0,5.07,7,No
GP03847,51,Male,Rangpur,Prepaid,Bondhu,364.0,70.0,4.07,27,No
GP03848,49,Female,Chittagong,Prepaid,MyPlan,327.0,129.0,4.03,3,No
GP03849,20,Male,Barisal,Prepaid,Ekota,197.0,114.0,4.55,22,No
GP03850,20,Female,Rangpur,Prepaid,Djuice,179.0,212.0,1.1,16,No
GP03851,45,Male,Rajshahi,Prepaid,Priyo Unlimited,368.0,253.0,4.69,8,No
GP03852,61,Female,Chittagong,Prepaid,Ekota,199.0,131.0,3.31,5,No
GP03853,32,Male,Rajshahi,Postpaid,MyPlan,202.0,233.0,5.28,49,No
GP03854,58,Male,Dhaka,Postpaid,MyPlan,279.0,318.0,3.04,58,No
GP03855,40,Male,Chittagong,Postpaid,Ekota,324.0,150.0,4.17,30,No
GP03856,57,Female,Dhaka,Prepaid,MyPlan,456.0,168.0,3.91,28,No
GP03857,28,Female,Sylhet,Prepaid,Priyo Unlimited,121.0,368.0,1.91,51,No
GP03858,65,Female,Rajshahi,Prepaid,Bondhu,106.0,157.0,1.2,27,Yes
GP03859,49,Female,Sylhet,Prepaid,Nishchinto,243.0,284.0,4.61,50,No
GP03860,53,Male,Chittagong,Postpaid,MyPlan,50.0,374.0,1.29,22,Yes
GP03861,50,Male,Dhaka,Prepaid,MyPlan,388.0,132.0,2.33,30,No
GP03862,41,Male,Chittagong,Prepaid,Ekota,50.0,139.0,2.27,37,No
GP03863,56,Female,Sylhet,Prepaid,Bondhu,406.0,227.0,3.73,7,No
GP03864,51,Male,Mymensingh,Postpaid,Ekota,466.0,257.0,4.35,50,No
GP03865,45,Female,Mymensingh,Postpaid,Priyo Unlimited,339.0,186.0,0.0,30,No
GP03866,54,Female,Chittagong,Prepaid,Ekota,50.0,447.0,1.55,13,No
GP03867,24,Female,Barisal,Postpaid,MyPlan,316.0,304.0,1.46,22,No
GP03868,21,Female,Khulna,Prepaid,Bondhu,180.0,170.0,2.54,11,No
GP03869,54,Female,Sylhet,Postpaid,Priyo Unlimited,120.0,113.0,0.0,5,Yes
GP03870,18,Male,Chittagong,Postpaid,MyPlan,387.0,244.0,5.27,22,No
GP03871,18,Female,Dhaka,Postpaid,Priyo Unlimited,415.0,294.0,3.12,15,No
GP03872,64,Female,Chittagong,Prepaid,MyPlan,493.0,434.0,2.73,53,No
GP03873,37,Male,Mymensingh,Prepaid,MyPlan,257.0,258.0,4.51,39,No
GP03874,36,Female,Dhaka,Prepaid,MyPlan,326.0,226.0,4.04,37,No
GP03875,46,Female,Khulna,Prepaid,Nishchinto,550.0,152.0,4.01,31,No
GP03876,27,Male,Chittagong,Postpaid,Djuice,614.0,287.0,2.97,29,No
GP03877,35,Male,Rangpur,Prepaid,Bondhu,462.0,352.0,3.21,39,No
GP03878,45,Male,Mymensingh,Prepaid,Nishchinto,248.0,71.0,4.69,17,No
GP03879,52,Female,Rangpur,Postpaid,Djuice,301.0,257.0,4.06,41,No
GP03880,60,Male,Khulna,Prepaid,Priyo Unlimited,273.0,148.0,6.46,6,No
GP03881,64,Male,Sylhet,Prepaid,Djuice,406.0,114.0,3.28,41,No
GP03882,48,Male,Dhaka,Prepaid,Djuice,177.0,419.0,4.3,17,No
GP03883,44,Female,Rangpur,Prepaid,Nishchinto,348.0,339.0,2.75,34,No
GP03884,28,Male,Barisal,Prepaid,Bondhu,349.0,189.0,3.65,23,No
GP03885,66,Female,Sylhet,Postpaid,Ekota,358.0,234.0,3.75,52,No
GP03886,66,Female,Dhaka,Prepaid,Djuice,147.0,218.0,2.11,30,No
GP03887,55,Male,Mymensingh,Postpaid,Ekota,337.0,137.0,1.71,13,No
GP03888,22,Female,Mymensingh,Prepaid,Ekota,565.0,196.0,4.28,58,No
GP03889,25,Female,Mymensingh,Prepaid,MyPlan,231.0,328.0,3.91,30,No
GP03890,51,Male,Khulna,Prepaid,Ekota,339.0,193.0,5.94,49,No
GP03891,65,Female,Rangpur,Prepaid,Priyo Unlimited,50.0,296.0,3.01,53,No
GP03892,69,Male,Mymensingh,Prepaid,Priyo Unlimited,338.0,194.0,1.01,20,No
GP03893,29,Female,Rajshahi,Prepaid,MyPlan,332.0,132.0,3.02,6,No
GP03894,55,Female,Mymensingh,Prepaid,Bondhu,317.0,369.0,4.54,55,No
GP03895,18,Male,Chittagong,Prepaid,Bondhu,410.0,37.0,0.0,31,No
GP03896,48,Male,Khulna,Prepaid,Priyo Unlimited,258.0,428.0,2.99,59,No
GP03897,21,Female,Dhaka,Prepaid,MyPlan,476.0,350.0,4.33,19,No
GP03898,66,Female,Dhaka,Postpaid,Bondhu,168.0,268.0,3.47,6,No
GP03899,62,Male,Dhaka,Postpaid,Djuice,516.0,205.0,2.28,34,No
GP03900,67,Female,Dhaka,Prepaid,Bondhu,332.0,213.0,0.59,28,No
GP03901,22,Female,Chittagong,Prepaid,MyPlan,289.0,270.0,2.98,58,No
GP03902,47,Female,Sylhet,Postpaid,Priyo Unlimited,85.0,268.0,0.55,13,Yes
GP03903,41,Female,Barisal,Prepaid,Djuice,134.0,154.0,4.35,52,No
GP03904,20,Male,Rajshahi,Postpaid,Ekota,353.0,257.0,3.12,10,No
GP03905,28,Male,Chittagong,Prepaid,Ekota,192.0,276.0,5.99,41,No
GP03906,62,Male,Dhaka,Postpaid,Ekota,449.0,220.0,0.0,45,No
GP03907,21,Male,Chittagong,Prepaid,Priyo Unlimited,343.0,474.0,2.32,7,No
GP03908,43,Male,Khulna,Postpaid,MyPlan,86.0,237.0,4.47,18,No
GP03909,44,Male,Barisal,Prepaid,Ekota,414.0,74.0,5.29,22,No
GP03910,63,Female,Dhaka,Prepaid,Bondhu,276.0,149.0,4.55,14,No
GP03911,60,Male,Rajshahi,Prepaid,Ekota,293.0,320.0,1.09,36,No
GP03912,44,Female,Dhaka,Prepaid,Nishchinto,457.0,178.0,2.04,8,No
GP03913,59,Female,Barisal,Postpaid,Priyo Unlimited,91.0,151.0,0.0,12,No
GP03914,68,Female,Rajshahi,Prepaid,Nishchinto,131.0,390.0,3.09,40,No
GP03915,67,Male,Barisal,Postpaid,Ekota,349.0,267.0,5.33,48,No
GP03916,23,Female,Rajshahi,Prepaid,Ekota,50.0,190.0,3.01,33,Yes
GP03917,32,Male,Sylhet,Postpaid,Nishchinto,209.0,0.0,4.15,24,Yes
GP03918,47,Female,Rangpur,Prepaid,Priyo Unlimited,447.0,312.0,4.1,42,No
GP03919,59,Female,Sylhet,Postpaid,Priyo Unlimited,284.0,252.0,2.37,39,No
GP03920,54,Male,Chittagong,Postpaid,Ekota,94.0,380.0,0.0,14,Yes
GP03921,54,Female,Chittagong,Prepaid,Priyo Unlimited,328.0,141.0,5.68,49,No
GP03922,59,Female,Mymensingh,Postpaid,Djuice,239.0,213.0,3.86,51,No
GP03923,54,Female,Rajshahi,Postpaid,Priyo Unlimited,195.0,280.0,0.5,5,No
GP03924,52,Female,Mymensingh,Prepaid,Nishchinto,833.0,376.0,3.74,19,No
GP03925,40,Male,Mymensingh,Prepaid,MyPlan,386.0,276.0,3.4,3,No
GP03926,23,Female,Dhaka,Prepaid,Nishchinto,257.0,179.0,5.62,1,No
GP03927,21,Female,Rangpur,Postpaid,Bondhu,435.0,380.0,3.94,40,No
GP03928,35,Male,Khulna,Prepaid,Djuice,256.0,219.0,3.95,41,No
GP03929,26,Female,Khulna,Prepaid,MyPlan,222.0,268.0,3.4,37,No
GP03930,66,Female,Dhaka,Prepaid,Ekota,345.0,325.0,1.46,33,No
GP03931,46,Female,Dhaka,Prepaid,Bondhu,376.0,406.0,4.35,49,No
GP03932,30,Female,Sylhet,Postpaid,Bondhu,439.0,287.0,2.95,57,No
GP03933,64,Male,Khulna,Postpaid,Djuice,514.0,509.0,1.09,46,No
GP03934,69,Female,Rajshahi,Prepaid,MyPlan,478.0,241.0,1.68,17,No
GP03935,34,Male,Barisal,Prepaid,Bondhu,428.0,279.0,0.73,9,No
GP03936,62,Female,Mymensingh,Prepaid,MyPlan,444.0,188.0,5.12,31,No
GP03937,49,Female,Chittagong,Prepaid,MyPlan,478.0,282.0,6.96,35,No
GP03938,65,Female,Mymensingh,Prepaid,Priyo Unlimited,406.0,280.0,5.31,3,No
GP03939,39,Male,Mymensingh,Prepaid,Bondhu,62.0,355.0,3.75,13,No
GP03940,21,Female,Barisal,Prepaid,MyPlan,375.0,294.0,2.87,52,No
GP03941,22,Female,Sylhet,Prepaid,Djuice,507.0,197.0,2.42,37,No
GP03942,54,Male,Khulna,Postpaid,Bondhu,180.0,276.0,1.03,38,No
GP03943,58,Male,Mymensingh,Prepaid,Djuice,241.0,183.0,6.89,14,No
GP03944,66,Male,Rangpur,Postpaid,Djuice,291.0,305.0,0.93,6,No
GP03945,30,Male,Dhaka,Prepaid,MyPlan,329.0,194.0,1.3,58,No
GP03946,51,Female,Rangpur,Prepaid,MyPlan,217.0,110.0,2.61,29,No
GP03947,62,Female,Rangpur,Postpaid,Priyo Unlimited,309.0,137.0,2.77,57,No
GP03948,39,Female,Khulna,Prepaid,Priyo Unlimited,377.0,133.0,4.2,49,No
GP03949,40,Female,Rajshahi,Prepaid,Bondhu,50.0,197.0,1.65,9,No
GP03950,68,Male,Sylhet,Prepaid,Priyo Unlimited,311.0,165.0,0.0,36,No
GP03951,20,Female,Mymensingh,Prepaid,Ekota,243.0,248.0,2.54,23,No
GP03952,59,Female,Mymensingh,Postpaid,Bondhu,50.0,211.0,2.67,15,No
GP03953,51,Female,Mymensingh,Prepaid,Djuice,385.0,302.0,2.51,54,No
GP03954,49,Female,Dhaka,Prepaid,Priyo Unlimited,347.0,288.0,2.48,57,No
GP03955,62,Male,Barisal,Prepaid,Priyo Unlimited,325.0,218.0,2.3,50,No
GP03956,68,Female,Rajshahi,Prepaid,Priyo Unlimited,392.0,374.0,0.35,47,No
GP03957,66,Female,Barisal,Postpaid,MyPlan,348.0,157.0,5.92,59,No
GP03958,38,Female,Chittagong,Postpaid,Djuice,189.0,351.0,5.81,50,No
GP03959,63,Male,Sylhet,Prepaid,Priyo Unlimited,408.0,266.0,5.79,7,No
GP03960,61,Male,Rajshahi,Prepaid,Nishchinto,434.0,211.0,0.63,47,No
GP03961,38,Female,Rajshahi,Prepaid,Nishchinto,137.0,363.0,3.81,25,No
GP03962,61,Female,Mymensingh,Prepaid,Djuice,432.0,306.0,2.15,37,No
GP03963,28,Female,Barisal,Postpaid,Priyo Unlimited,257.0,142.0,2.05,23,No
GP03964,56,Male,Dhaka,Prepaid,Ekota,392.0,286.0,1.14,11,No
GP03965,21,Female,Chittagong,Prepaid,Ekota,323.0,286.0,8.13,56,No
GP03966,68,Female,Mymensingh,Postpaid,Bondhu,274.0,351.0,2.5,46,No
GP03967,18,Female,Mymensingh,Prepaid,Bondhu,381.0,309.0,1.16,8,No
GP03968,45,Male,Mymensingh,Prepaid,Priyo Unlimited,250.0,316.0,3.28,36,No
GP03969,41,Female,Barisal,Prepaid,Bondhu,462.0,206.0,4.53,42,No
GP03970,52,Female,Rajshahi,Postpaid,MyPlan,487.0,229.0,2.72,39,No
GP03971,30,Male,Sylhet,Postpaid,Ekota,218.0,225.0,3.49,1,No
GP03972,64,Male,Rajshahi,Prepaid,Djuice,275.0,90.0,5.0,52,Yes
GP03973,51,Female,Khulna,Prepaid,Priyo Unlimited,244.0,379.0,1.09,44,No
GP03974,28,Male,Sylhet,Postpaid,Priyo Unlimited,356.0,138.0,3.36,13,No
GP03975,53,Female,Mymensingh,Prepaid,Nishchinto,497.0,277.0,1.72,16,No
GP03976,68,Male,Sylhet,Prepaid,Ekota,50.0,217.0,1.45,46,Yes
GP03977,34,Male,Rajshahi,Postpaid,Ekota,87.0,226.0,6.5,13,No
GP03978,52,Female,Dhaka,Postpaid,Ekota,287.0,318.0,2.82,37,No
GP03979,35,Female,Mymensingh,Prepaid,Bondhu,328.0,172.0,0.88,14,No
GP03980,57,Female,Sylhet,Prepaid,MyPlan,159.0,296.0,2.78,58,No
GP03981,39,Male,Khulna,Prepaid,Djuice,327.0,297.0,0.58,13,No
GP03982,41,Female,Barisal,Prepaid,Bondhu,189.0,172.0,2.57,46,No
GP03983,36,Female,Dhaka,Postpaid,MyPlan,233.0,341.0,1.64,12,No
GP03984,54,Female,Dhaka,Prepaid,Ekota,490.0,387.0,4.02,55,No
GP03985,56,Female,Dhaka,Postpaid,MyPlan,249.0,452.0,6.87,28,No
GP03986,38,Female,Sylhet,Prepaid,Bondhu,246.0,224.0,2.65,22,No
GP03987,25,Male,Dhaka,Prepaid,Ekota,320.0,269.0,1.72,20,No
GP03988,45,Female,Rajshahi,Prepaid,Bondhu,464.0,275.0,3.18,47,No
GP03989,22,Female,Dhaka,Postpaid,Djuice,294.0,317.0,5.98,19,No
